Timestamp,Voltage,Current,Power,Energy
2026-01-02 11:26:00,214.1,1.62,346.19,929.881
2026-01-02 11:27:00,225.57,1.77,399.12,930.2802
2026-01-02 11:28:00,223.58,0.87,195.32,930.4755
2026-01-02 11:29:00,223.59,2.17,484.74,930.9602
2026-01-02 11:30:00,222.19,1.86,414.07,931.3743
2026-01-02 11:31:00,220.1,2.49,546.96,931.9213
2026-01-02 11:32:00,223.36,1.45,324.06,932.2453
2026-01-02 11:33:00,222.96,1.69,376.9,932.6222
2026-01-02 11:34:00,218.23,1.25,272.08,932.8943
2026-01-02 11:35:00,217.13,1.5,325.23,933.2195
2026-01-02 11:36:00,220.51,1.41,310.7,933.5302
2026-01-02 11:37:00,227.75,2.5,568.9,934.0991
2026-01-02 11:38:00,213.8,1.65,352.96,934.4521
2026-01-02 11:39:00,212.66,2.06,438.53,934.8906
2026-01-02 11:40:00,220.82,1.81,399.61,935.2902
2026-01-02 11:41:00,220.25,1.37,300.71,935.5909
2026-01-02 11:42:00,220.87,1.92,423.15,936.0141
2026-01-02 11:43:00,221.22,2.3,508.71,936.5228
2026-01-02 11:44:00,218.88,1.4,305.59,936.8284
2026-01-02 11:45:00,227.45,2.4,546.91,937.3753
2026-01-02 11:46:00,212.0,1.58,333.92,937.7092
2026-01-02 11:47:00,215.86,1.76,379.59,938.0888
2026-01-02 11:48:00,219.48,2.27,497.21,938.586
2026-01-02 11:49:00,211.78,1.67,353.32,938.9393
2026-01-02 11:50:00,219.12,2.02,442.36,939.3817
2026-01-02 11:51:00,228.31,1.84,420.69,939.8024
2026-01-02 11:52:00,220.1,2.06,454.45,940.2568
2026-01-02 11:53:00,221.15,0.81,179.05,940.4359
2026-01-02 11:54:00,213.7,1.09,231.9,940.6678
2026-01-02 11:55:00,216.92,2.31,500.64,941.1684
2026-01-02 11:56:00,218.12,2.52,549.37,941.7178
2026-01-02 11:57:00,218.41,1.54,337.39,942.0552
2026-01-02 11:58:00,226.41,1.88,425.19,942.4803
2026-01-02 11:59:00,222.79,2.15,478.41,942.9588
2026-01-02 12:00:00,214.44,2.35,503.21,943.462
2026-01-02 12:01:00,221.23,0.99,218.17,943.6801
2026-01-02 12:02:00,222.49,1.56,346.41,944.0266
2026-01-02 12:03:00,225.7,1.83,413.87,944.4404
2026-01-02 12:04:00,227.9,2.35,535.93,944.9764
2026-01-02 12:05:00,214.92,3.25,698.34,945.6747
2026-01-02 12:06:00,215.95,1.89,407.27,946.082
2026-01-02 12:07:00,213.71,1.3,277.08,946.359
2026-01-02 12:08:00,218.83,2.2,481.67,946.8407
2026-01-02 12:09:00,222.33,2.66,591.51,947.4322
2026-01-02 12:10:00,224.94,2.05,462.02,947.8942
2026-01-02 12:11:00,219.62,1.55,339.68,948.2339
2026-01-02 12:12:00,218.4,2.48,541.41,948.7753
2026-01-02 12:13:00,220.76,2.33,514.76,949.2901
2026-01-02 12:14:00,215.82,1.49,320.92,949.611
2026-01-02 12:15:00,230.45,2.19,504.84,950.1159
2026-01-02 12:16:00,211.96,2.5,529.61,950.6455
2026-01-02 12:17:00,220.92,2.59,572.4,951.2179
2026-01-02 12:18:00,230.12,1.97,452.59,951.6705
2026-01-02 12:19:00,220.03,1.82,400.67,952.0712
2026-01-02 12:20:00,219.05,2.61,572.52,952.6437
2026-01-02 12:21:00,218.21,1.39,304.39,952.9481
2026-01-02 12:22:00,219.1,2.22,486.24,953.4343
2026-01-02 12:23:00,226.86,1.31,298.32,953.7326
2026-01-02 12:24:00,208.94,2.53,529.18,954.2618
2026-01-02 12:25:00,227.67,1.87,425.96,954.6878
2026-01-02 12:26:00,212.88,2.63,560.79,955.2486
2026-01-02 12:27:00,218.67,2.25,491.06,955.7396
2026-01-02 12:28:00,217.85,1.39,302.47,956.0421
2026-01-02 12:29:00,222.94,2.71,604.69,956.6468
2026-01-02 12:30:00,212.01,2.78,588.46,957.2352
2026-01-02 12:31:00,222.31,2.44,542.69,957.7779
2026-01-02 12:32:00,230.12,1.62,372.61,958.1505
2026-01-02 12:33:00,213.18,1.85,393.75,958.5443
2026-01-02 12:34:00,220.95,2.07,457.96,959.0022
2026-01-02 12:35:00,216.69,1.65,357.14,959.3594
2026-01-02 12:36:00,222.13,2.85,632.22,959.9916
2026-01-02 12:37:00,220.1,2.07,456.07,960.4477
2026-01-02 12:38:00,216.79,0.65,140.55,960.5882
2026-01-02 12:39:00,222.44,2.17,482.62,961.0709
2026-01-02 12:40:00,229.02,1.83,418.18,961.489
2026-01-02 12:41:00,219.05,1.96,429.88,961.9189
2026-01-02 12:42:00,223.6,1.82,405.99,962.3249
2026-01-02 12:43:00,213.53,2.4,513.23,962.8381
2026-01-02 12:44:00,215.22,2.56,550.92,963.3891
2026-01-02 12:45:00,222.36,2.14,476.19,963.8653
2026-01-02 12:46:00,227.42,1.83,416.26,964.2815
2026-01-02 12:47:00,221.78,1.98,438.97,964.7205
2026-01-02 12:48:00,218.43,2.01,439.01,965.1595
2026-01-02 12:49:00,220.0,1.6,351.73,965.5112
2026-01-02 12:50:00,213.75,2.29,489.37,966.0006
2026-01-02 12:51:00,223.02,2.23,497.35,966.4979
2026-01-02 12:52:00,224.41,2.77,621.67,967.1196
2026-01-02 12:53:00,217.74,2.63,572.15,967.6917
2026-01-02 12:54:00,217.65,1.66,360.68,968.0524
2026-01-02 12:55:00,221.33,2.41,533.44,968.5859
2026-01-02 12:56:00,217.82,1.52,332.07,968.9179
2026-01-02 12:57:00,219.67,2.35,515.78,969.4337
2026-01-02 12:58:00,230.5,1.74,401.46,969.8352
2026-01-02 12:59:00,218.76,1.49,325.6,970.1608
2026-01-02 13:00:00,218.21,2.14,466.97,970.6277
2026-01-02 13:01:00,216.76,0.66,143.65,970.7714
2026-01-02 13:02:00,223.72,1.12,251.58,971.023
2026-01-02 13:03:00,219.09,1.91,418.74,971.4417
2026-01-02 13:04:00,216.75,2.04,442.44,971.8842
2026-01-02 13:05:00,226.61,1.82,411.37,972.2955
2026-01-02 13:06:00,227.1,1.21,274.85,972.5704
2026-01-02 13:07:00,217.0,1.59,345.26,972.9156
2026-01-02 13:08:00,210.67,2.2,462.54,973.3782
2026-01-02 13:09:00,225.04,2.29,515.54,973.8937
2026-01-02 13:10:00,216.58,1.99,431.4,974.3251
2026-01-02 13:11:00,223.95,2.58,577.44,974.9026
2026-01-02 13:12:00,210.15,2.2,462.06,975.3646
2026-01-02 13:13:00,224.46,1.63,365.04,975.7296
2026-01-02 13:14:00,213.94,1.86,397.88,976.1275
2026-01-02 13:15:00,223.65,1.3,290.43,976.418
2026-01-02 13:16:00,220.07,1.95,428.24,976.8462
2026-01-02 13:17:00,215.23,2.56,550.14,977.3963
2026-01-02 13:18:00,217.96,2.34,510.61,977.907
2026-01-02 13:19:00,223.43,2.7,603.49,978.5104
2026-01-02 13:20:00,220.53,1.85,407.66,978.9181
2026-01-02 13:21:00,222.92,2.67,595.88,979.514
2026-01-02 13:22:00,229.88,1.9,437.55,979.9515
2026-01-02 13:23:00,212.18,2.74,580.48,980.532
2026-01-02 13:24:00,228.09,1.99,453.68,980.9857
2026-01-02 13:25:00,220.52,2.35,519.02,981.5047
2026-01-02 13:26:00,215.51,2.74,589.96,982.0947
2026-01-02 13:27:00,213.35,1.9,406.06,982.5007
2026-01-02 13:28:00,219.05,2.11,462.03,982.9628
2026-01-02 13:29:00,224.61,2.64,593.96,983.5567
2026-01-02 13:30:00,219.36,1.93,424.14,983.9809
2026-01-02 13:31:00,227.56,1.34,304.82,984.2857
2026-01-02 13:32:00,212.74,3.07,653.44,984.9391
2026-01-02 13:33:00,219.94,1.77,388.22,985.3273
2026-01-02 13:34:00,213.74,2.08,444.44,985.7718
2026-01-02 13:35:00,221.82,2.58,571.85,986.3436
2026-01-02 13:36:00,224.43,1.7,380.59,986.7242
2026-01-02 13:37:00,217.9,1.5,325.99,987.0502
2026-01-02 13:38:00,206.98,2.13,440.22,987.4904
2026-01-02 13:39:00,220.99,1.1,243.86,987.7343
2026-01-02 13:40:00,222.18,1.86,412.38,988.1467
2026-01-02 13:41:00,222.02,2.12,471.24,988.6179
2026-01-02 13:42:00,226.18,1.87,421.83,989.0397
2026-01-02 13:43:00,214.64,1.23,263.64,989.3034
2026-01-02 13:44:00,223.4,2.8,624.87,989.9283
2026-01-02 13:45:00,225.96,2.05,463.62,990.3919
2026-01-02 13:46:00,211.11,2.72,573.28,990.9652
2026-01-02 13:47:00,221.6,1.87,414.38,991.3795
2026-01-02 13:48:00,217.48,1.56,339.27,991.7188
2026-01-02 13:49:00,219.59,2.13,468.74,992.1876
2026-01-02 13:50:00,221.74,1.89,419.55,992.6071
2026-01-02 13:51:00,217.56,1.41,307.01,992.9141
2026-01-02 13:52:00,216.62,2.73,592.44,993.5065
2026-01-02 13:53:00,220.17,1.69,371.84,993.8784
2026-01-02 13:54:00,214.56,1.08,231.7,994.1101
2026-01-02 13:55:00,214.57,2.66,571.63,994.6817
2026-01-02 13:56:00,223.4,1.75,390.46,995.0722
2026-01-02 13:57:00,214.26,1.7,363.4,995.4356
2026-01-02 13:58:00,223.33,1.12,249.53,995.6851
2026-01-02 13:59:00,222.31,2.87,638.14,996.3233
2026-01-02 14:00:00,211.37,1.36,286.46,996.6097
2026-01-02 14:01:00,216.61,2.03,439.55,997.0493
2026-01-02 14:02:00,225.97,2.46,555.05,997.6043
2026-01-02 14:03:00,215.09,2.21,475.54,998.0799
2026-01-02 14:04:00,217.68,1.97,428.86,998.5087
2026-01-02 14:05:00,222.31,1.15,255.47,998.7642
2026-01-02 14:06:00,223.92,1.6,357.18,999.1214
2026-01-02 14:07:00,218.74,2.09,458.02,999.5794
2026-01-02 14:08:00,217.01,1.61,348.61,999.928
2026-01-02 14:09:00,227.11,2.1,477.32,1000.4053
2026-01-02 14:10:00,228.69,2.34,535.34,1000.9407
2026-01-02 14:11:00,224.89,2.48,558.02,1001.4987
2026-01-02 14:12:00,220.43,1.39,305.71,1001.8044
2026-01-02 14:13:00,215.96,3.1,669.11,1002.4735
2026-01-02 14:14:00,215.85,2.38,514.52,1002.988
2026-01-02 14:15:00,222.61,2.0,445.03,1003.4331
2026-01-02 14:16:00,222.09,2.54,565.17,1003.9983
2026-01-02 14:17:00,227.01,3.18,722.5,1004.7208
2026-01-02 14:18:00,223.25,1.28,285.91,1005.0067
2026-01-02 14:19:00,212.48,1.89,401.04,1005.4077
2026-01-02 14:20:00,225.26,0.81,182.64,1005.5903
2026-01-02 14:21:00,215.01,2.1,450.73,1006.0411
2026-01-02 14:22:00,218.08,2.18,476.0,1006.5171
2026-01-02 14:23:00,221.25,1.98,438.17,1006.9552
2026-01-02 14:24:00,229.98,1.67,384.69,1007.3399
2026-01-02 14:25:00,235.55,0.98,229.72,1007.5696
2026-01-02 14:26:00,223.03,2.19,487.72,1008.0574
2026-01-02 14:27:00,219.08,2.73,597.6,1008.655
2026-01-02 14:28:00,222.67,1.7,379.54,1009.0345
2026-01-02 14:29:00,224.44,2.22,498.26,1009.5328
2026-01-02 14:30:00,218.4,1.22,265.55,1009.7983
2026-01-02 14:31:00,228.98,2.23,510.3,1010.3086
2026-01-02 14:32:00,221.15,1.8,398.8,1010.7074
2026-01-02 14:33:00,222.49,1.62,360.16,1011.0676
2026-01-02 14:34:00,223.33,1.62,361.75,1011.4293
2026-01-02 14:35:00,222.11,1.8,400.5,1011.8298
2026-01-02 14:36:00,224.19,2.19,491.26,1012.3211
2026-01-02 14:37:00,216.91,1.34,291.51,1012.6126
2026-01-02 14:38:00,217.21,1.8,391.29,1013.0039
2026-01-02 14:39:00,214.5,1.98,424.55,1013.4285
2026-01-02 14:40:00,222.2,1.45,322.29,1013.7508
2026-01-02 14:41:00,223.89,2.9,648.92,1014.3997
2026-01-02 14:42:00,222.29,1.57,349.72,1014.7494
2026-01-02 14:43:00,228.37,1.67,380.3,1015.1297
2026-01-02 14:44:00,219.97,1.51,332.34,1015.462
2026-01-02 14:45:00,223.34,2.9,647.53,1016.1096
2026-01-02 14:46:00,214.54,2.28,488.39,1016.598
2026-01-02 14:47:00,218.06,1.53,334.01,1016.932
2026-01-02 14:48:00,223.48,2.55,570.56,1017.5025
2026-01-02 14:49:00,224.25,2.1,470.99,1017.9735
2026-01-02 14:50:00,218.53,2.13,465.17,1018.4387
2026-01-02 14:51:00,219.64,1.83,401.45,1018.8401
2026-01-02 14:52:00,212.41,1.63,345.23,1019.1854
2026-01-02 14:53:00,218.21,2.17,473.28,1019.6587
2026-01-02 14:54:00,224.45,1.73,387.73,1020.0464
2026-01-02 14:55:00,222.88,2.91,648.21,1020.6946
2026-01-02 14:56:00,222.5,1.37,303.8,1020.9984
2026-01-02 14:57:00,220.25,2.77,609.67,1021.6081
2026-01-02 14:58:00,220.04,1.94,427.82,1022.0359
2026-01-02 14:59:00,216.7,2.15,465.8,1022.5017
2026-01-02 15:00:00,223.49,2.42,540.09,1023.0418
2026-01-02 15:01:00,222.1,1.68,374.22,1023.416
2026-01-02 15:02:00,222.46,2.43,541.05,1023.957
2026-01-02 15:03:00,217.37,0.65,140.47,1024.0975
2026-01-02 15:04:00,209.23,1.64,343.14,1024.4407
2026-01-02 15:05:00,225.49,1.54,346.79,1024.7875
2026-01-02 15:06:00,217.61,1.37,298.83,1025.0863
2026-01-02 15:07:00,215.69,1.89,408.19,1025.4945
2026-01-02 15:08:00,223.47,2.19,490.04,1025.9845
2026-01-02 15:09:00,218.04,2.35,512.68,1026.4972
2026-01-02 15:10:00,225.3,2.12,477.73,1026.9749
2026-01-02 15:11:00,223.09,1.67,371.92,1027.3468
2026-01-02 15:12:00,223.42,2.18,488.06,1027.8349
2026-01-02 15:13:00,213.17,2.06,439.59,1028.2745
2026-01-02 15:14:00,226.06,2.47,557.92,1028.8324
2026-01-02 15:15:00,221.31,2.39,528.58,1029.361
2026-01-02 15:16:00,218.15,2.02,439.63,1029.8006
2026-01-02 15:17:00,220.72,1.55,342.41,1030.143
2026-01-02 15:18:00,211.12,1.67,353.31,1030.4963
2026-01-02 15:19:00,222.04,1.73,383.05,1030.8794
2026-01-02 15:20:00,214.85,1.84,395.84,1031.2752
2026-01-02 15:21:00,213.24,2.13,455.05,1031.7303
2026-01-02 15:22:00,212.39,2.36,500.72,1032.231
2026-01-02 15:23:00,225.56,1.97,445.36,1032.6764
2026-01-02 15:24:00,216.85,2.01,435.46,1033.1118
2026-01-02 15:25:00,227.67,2.07,471.65,1033.5835
2026-01-02 15:26:00,217.32,1.74,378.58,1033.9621
2026-01-02 15:27:00,211.46,1.54,325.08,1034.2871
2026-01-02 15:28:00,214.42,1.12,240.64,1034.5278
2026-01-02 15:29:00,226.18,1.65,373.74,1034.9015
2026-01-02 15:30:00,219.22,2.24,490.3,1035.3918
2026-01-02 15:31:00,217.26,1.65,358.16,1035.75
2026-01-02 15:32:00,220.8,1.88,415.35,1036.1653
2026-01-02 15:33:00,222.51,2.23,496.91,1036.6622
2026-01-02 15:34:00,225.59,2.26,509.9,1037.1722
2026-01-02 15:35:00,227.24,1.46,331.83,1037.504
2026-01-02 15:36:00,218.2,2.5,545.18,1038.0492
2026-01-02 15:37:00,213.37,2.56,547.01,1038.5962
2026-01-02 15:38:00,217.93,1.44,312.75,1038.9089
2026-01-02 15:39:00,221.3,1.59,351.44,1039.2604
2026-01-02 15:40:00,215.18,2.6,558.51,1039.8189
2026-01-02 15:41:00,215.21,1.93,414.63,1040.2335
2026-01-02 15:42:00,221.72,0.89,197.35,1040.4309
2026-01-02 15:43:00,219.76,1.3,285.72,1040.7166
2026-01-02 15:44:00,220.16,1.88,412.88,1041.1295
2026-01-02 15:45:00,216.21,1.42,306.69,1041.4361
2026-01-02 15:46:00,218.85,1.79,392.46,1041.8286
2026-01-02 15:47:00,215.38,2.02,434.25,1042.2628
2026-01-02 15:48:00,224.45,2.73,613.0,1042.8758
2026-01-02 15:49:00,225.18,1.85,417.65,1043.2935
2026-01-02 15:50:00,210.77,2.54,534.57,1043.8281
2026-01-02 15:51:00,215.35,2.71,584.55,1044.4126
2026-01-02 15:52:00,212.52,2.72,577.44,1044.9901
2026-01-02 15:53:00,216.75,2.14,464.36,1045.4544
2026-01-02 15:54:00,219.58,1.02,223.61,1045.678
2026-01-02 15:55:00,212.75,2.23,474.52,1046.1526
2026-01-02 15:56:00,215.39,2.52,543.69,1046.6962
2026-01-02 15:57:00,214.98,1.96,421.25,1047.1175
2026-01-02 15:58:00,221.04,2.87,634.88,1047.7524
2026-01-02 15:59:00,220.35,2.43,535.42,1048.2878
2026-01-02 16:00:00,216.39,2.28,494.27,1048.7821
2026-01-02 16:01:00,220.88,2.54,561.75,1049.3438
2026-01-02 16:02:00,217.27,2.17,470.75,1049.8146
2026-01-02 16:03:00,218.64,0.75,164.77,1049.9793
2026-01-02 16:04:00,228.37,1.75,399.74,1050.3791
2026-01-02 16:05:00,226.7,2.6,589.1,1050.9682
2026-01-02 16:06:00,213.5,1.6,340.79,1051.309
2026-01-02 16:07:00,224.15,1.89,423.25,1051.7322
2026-01-02 16:08:00,224.06,1.48,331.06,1052.0633
2026-01-02 16:09:00,214.26,2.89,619.63,1052.6829
2026-01-02 16:10:00,224.09,2.84,636.59,1053.3195
2026-01-02 16:11:00,227.69,1.56,354.76,1053.6743
2026-01-02 16:12:00,214.39,2.07,444.56,1054.1188
2026-01-02 16:13:00,215.41,1.66,357.53,1054.4764
2026-01-02 16:14:00,225.09,2.31,519.39,1054.9957
2026-01-02 16:15:00,221.36,2.25,499.13,1055.4949
2026-01-02 16:16:00,222.76,2.41,535.92,1056.0308
2026-01-02 16:17:00,221.7,2.17,480.2,1056.511
2026-01-02 16:18:00,221.95,3.47,769.67,1057.2807
2026-01-02 16:19:00,213.37,1.49,317.07,1057.5977
2026-01-02 16:20:00,225.24,1.14,257.83,1057.8556
2026-01-02 16:21:00,225.85,1.8,407.31,1058.2629
2026-01-02 16:22:00,218.85,1.22,266.13,1058.529
2026-01-02 16:23:00,219.78,1.25,275.56,1058.8045
2026-01-02 16:24:00,212.34,1.5,318.38,1059.1229
2026-01-02 16:25:00,222.57,1.54,342.52,1059.4654
2026-01-02 16:26:00,222.86,1.52,339.35,1059.8048
2026-01-02 16:27:00,219.69,2.26,496.3,1060.3011
2026-01-02 16:28:00,225.62,1.75,394.14,1060.6952
2026-01-02 16:29:00,218.33,1.91,417.06,1061.1123
2026-01-02 16:30:00,222.82,2.45,545.27,1061.6576
2026-01-02 16:31:00,214.9,1.62,347.46,1062.005
2026-01-02 16:32:00,219.88,1.87,410.68,1062.4157
2026-01-02 16:33:00,219.13,2.18,478.33,1062.894
2026-01-02 16:34:00,221.13,1.03,227.59,1063.1216
2026-01-02 16:35:00,218.15,0.81,176.17,1063.2978
2026-01-02 16:36:00,219.34,2.17,476.64,1063.7744
2026-01-02 16:37:00,224.13,2.25,503.4,1064.2778
2026-01-02 16:38:00,217.82,3.03,660.44,1064.9383
2026-01-02 16:39:00,211.97,2.08,440.69,1065.379
2026-01-02 16:40:00,228.75,2.41,551.25,1065.9302
2026-01-02 16:41:00,226.91,1.9,431.64,1066.3619
2026-01-02 16:42:00,213.54,2.15,458.81,1066.8207
2026-01-02 16:43:00,223.45,2.83,633.17,1067.4538
2026-01-02 16:44:00,217.49,0.94,204.0,1067.6578
2026-01-02 16:45:00,221.32,2.21,488.41,1068.1462
2026-01-02 16:46:00,221.47,3.07,679.43,1068.8257
2026-01-02 16:47:00,218.83,2.14,468.51,1069.2942
2026-01-02 16:48:00,216.08,2.83,610.49,1069.9047
2026-01-02 16:49:00,216.55,1.69,364.97,1070.2696
2026-01-02 16:50:00,215.42,1.98,427.39,1070.697
2026-01-02 16:51:00,215.84,2.02,435.3,1071.1323
2026-01-02 16:52:00,219.66,0.89,195.77,1071.3281
2026-01-02 16:53:00,216.42,1.42,306.43,1071.6345
2026-01-02 16:54:00,223.41,1.45,324.29,1071.9588
2026-01-02 16:55:00,227.44,2.41,548.36,1072.5072
2026-01-02 16:56:00,217.1,2.44,528.87,1073.0361
2026-01-02 16:57:00,221.2,2.16,478.23,1073.5143
2026-01-02 16:58:00,222.5,2.41,536.68,1074.051
2026-01-02 16:59:00,222.36,1.92,426.47,1074.4774
2026-01-02 17:00:00,220.38,2.6,573.2,1075.0506
2026-01-02 17:01:00,223.71,2.0,448.41,1075.499
2026-01-02 17:02:00,222.41,2.03,451.26,1075.9503
2026-01-02 17:03:00,213.81,1.87,399.23,1076.3495
2026-01-02 17:04:00,224.35,2.34,525.47,1076.875
2026-01-02 17:05:00,224.44,1.79,401.61,1077.2766
2026-01-02 17:06:00,216.18,2.49,537.91,1077.8145
2026-01-02 17:07:00,220.19,1.43,315.74,1078.1303
2026-01-02 17:08:00,223.42,1.45,324.08,1078.4543
2026-01-02 17:09:00,218.95,2.34,513.16,1078.9675
2026-01-02 17:10:00,225.36,1.96,440.75,1079.4082
2026-01-02 17:11:00,231.82,1.77,411.03,1079.8193
2026-01-02 17:12:00,216.07,2.45,528.3,1080.3476
2026-01-02 17:13:00,213.09,1.7,361.49,1080.7091
2026-01-02 17:14:00,221.52,1.9,420.86,1081.1299
2026-01-02 17:15:00,223.61,2.7,603.65,1081.7336
2026-01-02 17:16:00,218.85,2.77,606.11,1082.3397
2026-01-02 17:17:00,227.27,2.79,633.21,1082.9729
2026-01-02 17:18:00,213.31,1.86,396.52,1083.3694
2026-01-02 17:19:00,223.46,2.62,584.44,1083.9539
2026-01-02 17:20:00,216.97,1.53,330.99,1084.2848
2026-01-02 17:21:00,228.6,1.55,353.54,1084.6384
2026-01-02 17:22:00,229.96,0.82,189.67,1084.8281
2026-01-02 17:23:00,216.17,2.84,613.14,1085.4412
2026-01-02 17:24:00,217.25,1.57,340.65,1085.7818
2026-01-02 17:25:00,224.3,1.94,434.41,1086.2163
2026-01-02 17:26:00,218.06,1.54,336.87,1086.5531
2026-01-02 17:27:00,219.77,2.35,515.94,1087.0691
2026-01-02 17:28:00,220.13,1.81,398.91,1087.468
2026-01-02 17:29:00,210.4,1.35,283.54,1087.7515
2026-01-02 17:30:00,219.93,2.22,488.43,1088.2399
2026-01-02 17:31:00,216.55,1.28,277.86,1088.5178
2026-01-02 17:32:00,217.53,1.58,343.99,1088.8618
2026-01-02 17:33:00,227.22,0.95,215.07,1089.0769
2026-01-02 17:34:00,213.72,1.29,275.27,1089.3521
2026-01-02 17:35:00,224.07,2.09,468.13,1089.8203
2026-01-02 17:36:00,218.61,1.02,222.48,1090.0428
2026-01-02 17:37:00,218.6,1.26,275.31,1090.3181
2026-01-02 17:38:00,223.95,2.0,447.64,1090.7657
2026-01-02 17:39:00,221.7,1.73,383.14,1091.1488
2026-01-02 17:40:00,222.85,3.0,667.67,1091.8165
2026-01-02 17:41:00,224.84,2.92,655.85,1092.4724
2026-01-02 17:42:00,218.34,1.57,341.93,1092.8143
2026-01-02 17:43:00,216.94,2.28,494.31,1093.3086
2026-01-02 17:44:00,214.57,2.37,509.54,1093.8181
2026-01-02 17:45:00,215.87,1.7,367.26,1094.1854
2026-01-02 17:46:00,234.75,1.25,293.96,1094.4794
2026-01-02 17:47:00,226.22,1.99,451.06,1094.9304
2026-01-02 17:48:00,213.24,1.91,408.06,1095.3385
2026-01-02 17:49:00,213.39,1.78,380.28,1095.7188
2026-01-02 17:50:00,222.41,2.22,494.01,1096.2128
2026-01-02 17:51:00,222.74,1.62,361.87,1096.5746
2026-01-02 17:52:00,222.74,1.42,317.19,1096.8918
2026-01-02 17:53:00,218.73,2.05,449.38,1097.3412
2026-01-02 17:54:00,219.37,2.19,481.08,1097.8223
2026-01-02 17:55:00,221.64,1.41,312.88,1098.1352
2026-01-02 17:56:00,220.43,2.46,543.15,1098.6783
2026-01-02 17:57:00,208.9,1.11,232.88,1098.9112
2026-01-02 17:58:00,218.85,1.71,374.44,1099.2856
2026-01-02 17:59:00,215.74,1.87,403.65,1099.6893
2026-01-02 18:00:00,220.88,1.68,371.49,1100.0608
2026-01-02 18:01:00,234.93,1.72,403.48,1100.4642
2026-01-02 18:02:00,221.84,2.94,651.21,1101.1155
2026-01-02 18:03:00,218.43,1.57,343.93,1101.4594
2026-01-02 18:04:00,224.61,3.22,723.38,1102.1828
2026-01-02 18:05:00,222.41,2.22,493.44,1102.6762
2026-01-02 18:06:00,222.1,2.05,454.42,1103.1306
2026-01-02 18:07:00,223.03,2.24,499.18,1103.6298
2026-01-02 18:08:00,230.28,3.26,751.86,1104.3817
2026-01-02 18:09:00,214.35,1.5,322.2,1104.7039
2026-01-02 18:10:00,222.37,1.44,320.16,1105.024
2026-01-02 18:11:00,215.37,1.62,349.45,1105.3735
2026-01-02 18:12:00,222.78,2.02,449.14,1105.8226
2026-01-02 18:13:00,215.41,1.14,244.94,1106.0676
2026-01-02 18:14:00,217.91,2.01,438.26,1106.5058
2026-01-02 18:15:00,218.52,2.85,622.09,1107.1279
2026-01-02 18:16:00,224.88,2.08,466.78,1107.5947
2026-01-02 18:17:00,224.59,1.85,416.32,1108.011
2026-01-02 18:18:00,213.77,1.69,361.47,1108.3725
2026-01-02 18:19:00,220.27,2.45,539.51,1108.912
2026-01-02 18:20:00,216.45,1.59,343.53,1109.2555
2026-01-02 18:21:00,213.71,2.92,624.71,1109.8802
2026-01-02 18:22:00,218.91,2.97,649.45,1110.5297
2026-01-02 18:23:00,218.46,2.13,464.96,1110.9946
2026-01-02 18:24:00,232.13,1.99,462.93,1111.4576
2026-01-02 18:25:00,222.16,2.52,558.82,1112.0164
2026-01-02 18:26:00,213.11,2.55,542.88,1112.5593
2026-01-02 18:27:00,217.18,1.6,346.83,1112.9061
2026-01-02 18:28:00,225.11,1.74,390.95,1113.2971
2026-01-02 18:29:00,230.44,1.34,308.52,1113.6056
2026-01-02 18:30:00,212.07,2.2,467.52,1114.0731
2026-01-02 18:31:00,210.6,2.33,491.4,1114.5645
2026-01-02 18:32:00,229.35,1.33,303.9,1114.8684
2026-01-02 18:33:00,221.95,1.77,393.38,1115.2618
2026-01-02 18:34:00,215.66,1.33,286.04,1115.5478
2026-01-02 18:35:00,222.67,1.55,345.28,1115.8931
2026-01-02 18:36:00,206.82,2.28,470.62,1116.3637
2026-01-02 18:37:00,220.02,1.63,359.34,1116.7231
2026-01-02 18:38:00,221.64,1.85,409.94,1117.133
2026-01-02 18:39:00,224.62,1.19,266.48,1117.3995
2026-01-02 18:40:00,214.93,2.09,449.96,1117.8494
2026-01-02 18:41:00,220.43,1.98,435.98,1118.2854
2026-01-02 18:42:00,215.37,1.64,352.25,1118.6377
2026-01-02 18:43:00,221.28,1.91,421.64,1119.0593
2026-01-02 18:44:00,215.52,2.09,450.48,1119.5098
2026-01-02 18:45:00,217.96,1.59,347.11,1119.8569
2026-01-02 18:46:00,215.02,1.26,271.33,1120.1282
2026-01-02 18:47:00,223.26,2.9,648.06,1120.7763
2026-01-02 18:48:00,224.29,1.68,377.57,1121.1539
2026-01-02 18:49:00,218.83,1.95,427.07,1121.5809
2026-01-02 18:50:00,220.19,2.51,551.67,1122.1326
2026-01-02 18:51:00,212.76,3.76,800.93,1122.9335
2026-01-02 18:52:00,218.5,1.38,301.04,1123.2346
2026-01-02 18:53:00,219.75,2.22,488.92,1123.7235
2026-01-02 18:54:00,233.1,1.65,383.74,1124.1072
2026-01-02 18:55:00,214.44,1.73,371.11,1124.4783
2026-01-02 18:56:00,227.32,1.64,372.78,1124.8511
2026-01-02 18:57:00,224.98,1.44,323.34,1125.1745
2026-01-02 18:58:00,221.4,1.98,438.24,1125.6127
2026-01-02 18:59:00,228.79,1.26,288.91,1125.9016
2026-01-02 19:00:00,221.86,2.47,548.75,1126.4504
2026-01-02 19:01:00,221.95,2.03,450.0,1126.9004
2026-01-02 19:02:00,219.73,2.21,485.88,1127.3862
